DEB [20171117-19:24:17.480] thr=1   paramiko.transport: starting thread (client mode): 0xa9c23828
DEB [20171117-20:00:07.259] thr=4   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20171117-20:00:07.259] thr=4   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20171117-20:00:07.260] thr=4   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20171117-20:00:07.260] thr=4   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20171117-20:00:07.260] thr=4   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20171117-20:00:07.260] thr=4   paramiko.transport: Compression agreed: none
DEB [20171117-20:00:07.355] thr=4   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20171117-20:00:07.357] thr=4   paramiko.transport: Switch to new keys ...
DEB [20171117-20:00:07.358] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 13.112.192.203: b'6d24fb9a77e46e9a80d6a4c4726ac177'
DEB [20171117-20:00:07.360] thr=2   paramiko.transport: Trying SSH key b'6d8cadf34f0022ac4d51a9d631ded228'
DEB [20171117-20:00:07.487] thr=4   paramiko.transport: userauth is OK
INF [20171117-20:00:07.551] thr=4   paramiko.transport: Authentication (publickey) successful!
DEB [20171117-20:00:07.599] thr=5   paramiko.transport: starting thread (client mode): 0x98c6de10
DEB [20171117-20:00:07.600] thr=5   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.3.1
DEB [20171117-20:00:07.644] thr=5   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.8
INF [20171117-20:00:07.644] thr=5   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20171117-20:00:07.689] thr=5   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20171117-20:00:07.689] thr=5   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20171117-20:00:07.690] thr=5   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20171117-20:00:07.690] thr=5   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20171117-20:00:07.690] thr=5   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20171117-20:00:07.691] thr=5   paramiko.transport: Compression agreed: none
DEB [20171117-20:00:07.743] thr=5   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20171117-20:00:07.744] thr=5   paramiko.transport: Switch to new keys ...
DEB [20171117-20:00:11.647] thr=6   paramiko.transport: starting thread (client mode): 0x98c807f0
DEB [20171117-20:00:11.649] thr=6   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.3.1
DEB [20171117-20:00:11.710] thr=6   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.8
INF [20171117-20:00:11.710] thr=6   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20171117-20:00:11.777] thr=6   paramiko.transport: Compression agreed: none
DEB [20171117-20:00:11.880] thr=6   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20171117-20:00:11.881] thr=6   paramiko.transport: Switch to new keys ...
DEB [20171117-20:00:11.881] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 13.112.192.203: b'6d24fb9a77e46e9a80d6a4c4726ac177'
DEB [20171117-20:00:11.881] thr=2   paramiko.transport: Trying SSH key b'6d8cadf34f0022ac4d51a9d631ded228'
DEB [20171117-20:00:12.071] thr=6   paramiko.transport: userauth is OK
INF [20171117-20:00:12.122] thr=6   paramiko.transport: Authentication (publickey) successful!
DEB [20171117-20:00:13.365] thr=7   paramiko.transport: starting thread (client mode): 0x98c85470
DEB [20171117-20:00:13.366] thr=7   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.3.1
DEB [20171117-20:00:13.413] thr=7   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.8
INF [20171117-20:00:13.413] thr=7   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20171117-20:00:13.456] thr=7   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20171117-20:00:13.457] thr=7   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20171117-20:00:13.457] thr=7   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20171117-20:00:13.457] thr=7   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20171117-20:00:13.457] thr=7   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20171117-20:00:13.457] thr=7   paramiko.transport: Compression agreed: none
DEB [20171117-20:00:13.505] thr=7   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20171117-20:00:13.506] thr=7   paramiko.transport: Switch to new keys ...
DEB [20171117-20:00:13.506] thr=2   paramiko.transport: Attempting public-key auth...
DEB [20171117-20:00:13.625] thr=7   paramiko.transport: userauth is OK
INF [20171117-20:00:13.673] thr=7   paramiko.transport: Authentication (publickey) successful!
DEB [20171117-20:00:13.674] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20171117-20:00:13.892] thr=7   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20171117-20:00:13.892] thr=7   paramiko.transport: Secsh channel 0 opened.
DEB [20171117-20:00:13.935] thr=7   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20171117-20:00:13.984] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20171117-20:00:13.984] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'./Browser/data')
DEB [20171117-20:00:14.200] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/Javascript_design_patterns')
DEB [20171117-20:00:14.245] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/\xe8\xb3\x87\xe8\xa8\x8a\xe6\xa6\x82\xe8\xab\x96')
DEB [20171117-20:00:14.288] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/English_Sophomore')
DEB [20171117-20:00:14.365] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/data.txt')
DEB [20171117-20:00:14.408] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/test')
DEB [20171117-20:00:14.456] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x95\xb8\xe5\xad\xb8\xe6\x9c\x9f\xe4\xb8\xad')
DEB [20171117-20:00:14.499] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/\xe5\x9c\x8b\xe9\x9a\x9b\xe7\x8f\xbe\xe5\x8b\xa2')
DEB [20171117-20:00:14.547] thr=2   paramiko.transport.sftp: [chan 0] remove(b'./Browser/data/Package')
DEB [20171117-20:00:14.592] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/data.txt', 'wb')
DEB [20171117-20:00:14.639] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/data.txt', 'wb') -> b'00000000'
DEB [20171117-20:00:14.640] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:14.724] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/data.txt')
DEB [20171117-20:00:14.771] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/English_Sophomore', 'wb')
DEB [20171117-20:00:14.814] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/English_Sophomore', 'wb') -> b'00000000'
DEB [20171117-20:00:14.815] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:14.909] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/English_Sophomore')
DEB [20171117-20:00:14.953] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/Javascript_design_patterns', 'wb')
DEB [20171117-20:00:14.998] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/Javascript_design_patterns', 'wb') -> b'00000000'
DEB [20171117-20:00:14.999] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.081] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/Javascript_design_patterns')
DEB [20171117-20:00:15.127] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/Package', 'wb')
DEB [20171117-20:00:15.174] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/Package', 'wb') -> b'00000000'
DEB [20171117-20:00:15.175] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.261] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/Package')
DEB [20171117-20:00:15.306] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/test', 'wb')
DEB [20171117-20:00:15.350] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/test', 'wb') -> b'00000000'
DEB [20171117-20:00:15.351] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.433] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/test')
DEB [20171117-20:00:15.476] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe5\x9c\x8b\xe9\x9a\x9b\xe7\x8f\xbe\xe5\x8b\xa2', 'wb')
DEB [20171117-20:00:15.525] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe5\x9c\x8b\xe9\x9a\x9b\xe7\x8f\xbe\xe5\x8b\xa2', 'wb') -> b'00000000'
DEB [20171117-20:00:15.527] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.615] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/\xe5\x9c\x8b\xe9\x9a\x9b\xe7\x8f\xbe\xe5\x8b\xa2')
DEB [20171117-20:00:15.659] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x95\xb8\xe5\xad\xb8\xe6\x9c\x9f\xe4\xb8\xad', 'wb')
DEB [20171117-20:00:15.703] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x95\xb8\xe5\xad\xb8\xe6\x9c\x9f\xe4\xb8\xad', 'wb') -> b'00000000'
DEB [20171117-20:00:15.703] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.795] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/\xe5\xb7\xa5\xe7\xa8\x8b\xe6\x95\xb8\xe5\xad\xb8\xe6\x9c\x9f\xe4\xb8\xad')
DEB [20171117-20:00:15.842] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe8\xb3\x87\xe8\xa8\x8a\xe6\xa6\x82\xe8\xab\x96', 'wb')
DEB [20171117-20:00:15.887] thr=2   paramiko.transport.sftp: [chan 0] open(b'./Browser/data/\xe8\xb3\x87\xe8\xa8\x8a\xe6\xa6\x82\xe8\xab\x96', 'wb') -> b'00000000'
DEB [20171117-20:00:15.888] thr=2   paramiko.transport.sftp: [chan 0] close(b'00000000')
DEB [20171117-20:00:15.976] thr=2   paramiko.transport.sftp: [chan 0] stat(b'./Browser/data/\xe8\xb3\x87\xe8\xa8\x8a\xe6\xa6\x82\xe8\xab\x96')
INF [20171117-20:00:16.023] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20171117-20:00:16.024] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20171117-20:00:16.024] thr=6   paramiko.transport: EOF in transport thread
DEB [20171117-20:00:16.075] thr=7   paramiko.transport: [chan 0] EOF received (0)
DEB [20171117-20:00:18.810] thr=3   paramiko.transport: EOF in transport thread
DEB [20171117-20:00:18.811] thr=5   paramiko.transport: EOF in transport thread
DEB [20171117-20:00:18.811] thr=7   paramiko.transport: EOF in transport thread
